1	0
2	1
3	2
4	3
5	4
8	5
10	6
11	7
12	8
13	9
14	10
15	11
17	12
18	13
19	14
20	15
21	16
25	17
27	18
29	19
30	20
31	21
32	22
33	23
35	24
37	25
39	26
42	27
44	28
46	29
49	30
50	31
52	32
53	33
54	34
56	35
58	36
60	37
62	38
63	39
65	40
66	41
67	42
70	43
72	44
75	45
77	46
78	47
79	48
80	49
82	50
83	51
84	52
85	53
86	54
87	55
90	56
92	57
93	58
96	59
99	60
100	61
102	62
104	63
105	64
106	65
107	66
109	67
112	68
114	69
115	70
116	71
117	72
118	73
120	74
121	75
123	76
126	77
128	78
131	79
133	80
134	81
135	82
136	83
138	84
141	85
143	86
144	87
146	88
147	89
148	90
150	91
152	92
153	93
155	94
156	95
157	96
158	97
159	98
160	99
161	100
162	101
164	102
166	103
167	104
168	105
169	106
170	107
172	108
173	109
174	110
176	111
177	112
180	113
181	114
182	115
183	116
186	117
188	118
193	119
195	120
196	121
197	122
198	123
199	124
200	125
202	126
203	127
204	128
205	129
206	130
207	131
208	132
209	133
212	134
215	135
216	136
218	137
220	138
223	139
224	140
226	141
227	142
228	143
230	144
232	145
233	146
234	147
235	148
239	149
241	150
243	151
244	152
245	153
246	154
247	155
248	156
249	157
250	158
252	159
253	160
254	161
255	162
257	163
258	164
260	165
263	166
265	167
266	168
267	169
271	170
272	171
273	172
276	173
278	174
279	175
280	176
282	177
283	178
284	179
285	180
286	181
287	182
288	183
290	184
291	185
292	186
294	187
295	188
296	189
298	190
300	191
301	192
302	193
305	194
306	195
307	196
308	197
309	198
310	199
311	200
312	201
313	202
314	203
316	204
317	205
318	206
320	207
321	208
322	209
324	210
325	211
327	212
329	213
330	214
331	215
333	216
334	217
337	218
338	219
342	220
343	221
344	222
346	223
347	224
348	225
349	226
351	227
352	228
354	229
355	230
356	231
357	232
358	233
359	234
365	235
366	236
368	237
369	238
370	239
372	240
373	241
374	242
376	243
379	244
380	245
381	246
383	247
385	248
386	249
387	250
388	251
391	252
392	253
393	254
394	255
395	256
396	257
398	258
399	259
400	260
404	261
406	262
407	263
409	264
410	265
411	266
413	267
414	268
415	269
417	270
419	271
420	272
424	273
426	274
427	275
428	276
429	277
431	278
432	279
434	280
435	281
436	282
437	283
438	284
441	285
443	286
444	287
446	288
449	289
450	290
451	291
452	292
455	293
458	294
460	295
462	296
464	297
465	298
466	299
469	300
470	301
471	302
472	303
475	304
476	305
477	306
478	307
479	308
480	309
482	310
485	311
486	312
487	313
488	314
490	315
492	316
493	317
494	318
495	319
496	320
500	321
502	322
503	323
506	324
507	325
508	326
509	327
510	328
513	329
514	330
515	331
516	332
517	333
518	334
520	335
522	336
523	337
524	338
525	339
526	340
527	341
529	342
532	343
535	344
536	345
538	346
539	347
540	348
541	349
542	350
543	351
544	352
546	353
547	354
548	355
551	356
553	357
554	358
555	359
556	360
557	361
558	362
559	363
562	364
565	365
566	366
567	367
568	368
570	369
572	370
573	371
574	372
577	373
578	374
580	375
581	376
584	377
585	378
589	379
590	380
591	381
593	382
597	383
598	384
600	385
601	386
602	387
606	388
609	389
610	390
611	391
612	392
615	393
616	394
617	395
618	396
619	397
620	398
621	399
623	400
624	401
626	402
628	403
629	404
631	405
632	406
633	407
634	408
635	409
637	410
638	411
639	412
641	413
642	414
643	415
645	416
647	417
648	418
649	419
651	420
